,product_code,product_name
241,610899,"WOMEN'S OR GIRLS' NEGLIGEES, BATHROBES, DRESSING GOWNS AND SIMILAR ARTICLES OF TEXTILE MATERIALS NESOI, KNITTED OR CROCHETED"
242,740311,REFINED COPPER CATHODES AND SECTIONS OF CATHODES
243,680520,"ABRASIVE POWDER OR GRAIN, ON A BASE OF PAPER OR PAPERBOARD ONLY"
244,620192,"MEN'S OR BOYS' ANORAKS, SKI-JACKETS, WINDBREAKERS AND SIMILAR ARTICLES OF COTTON, NOT KNITTED OR CROCHETED"
245,681381,"BRAKE LININGS AND PADS NOT OF  ASBESTOS, OTHER MINERAL SUBSTANCES OR CELLULOSE"
246,580631,"NARROW WOVEN FABRICS NESOI, NOT OVER 30 CM IN WIDTH, OF COTTON"
247,551599,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS NESOI, EXCEPT POLYESTER, ACRYLIC OR MODACRYLIC, UNDER 85% (WT.) OF SUCH FIBERS, MIXED WITH OTHER FIBERS NESOI"
248,880320,"UNDERCARRIAGES AND PARTS THEREOF, FOR BALLOONS, GLIDERS, OTHER AIRCRAFT AND SPACECRAFT, ETC."
249,811219,"BERLLIUM AND ARTICLES THEREOF, NESOI"
250,830621,"STATUETTES AND OTHER ORNAMENTS, AND PARTS THEREOF, OF BASE METAL PLATED WITH PRECIOUS METAL"
251,852352,SMART CARDS
252,847740,"VACUUM-MOLDING MACHINES AND OTHER THERMOFORMING MACHINES, FOR MOLDING OR FORMING RUBBER OR PLASTICS"
253,844839,"PARTS AND ACCESSORIES FOR TEXTILE SPINNING, DOUBLING OR TWISTING, WINDING OR REELING AND YARN PRODUCING MACHINES, ETC., NESOI"
254,030510,"FLOURS, MEALS AND PELLETS OF FISH, FIT FOR HUMAN CONSUMPTION"
255,151419,"RAPESEED OR COLZA OIL AND THEIR FRACTIONS, LOW ERUCIC ACID,  NOT CHEMICALLY MODIFIED, NESOI"
256,220430,"GRAPE MUST, PARTIALLY FERMENTED, HAVING AN ALCOHOLIC STRENGTH BY VOLUME EXCEEDING 0.5% VOL., NESOI"
257,251741,"MARBLE GRANULES, CHIPPINGS AND POWDER"
258,283340,PEROXOSULFATES (PERSULFATES)
259,281420,AMMONIA IN AQUEOUS SOLUTION
260,290242,"META-XYLENE (1,3-DIMETHYLBENZENE)"
261,290270,CUMENE (ISOPROPYLBENZNE)
262,300390,"MEDICAMENTS (EXCLUDING VACCINES, BANDAGES AND PHARMACEUTICAL GOODS) NESOI, OF TWO OR MORE MIXED CONSTITUENTS, NOT IN MEASURED DOSES, ETC."
263,382499,"CHEMICAL PRODUCTS AND PREPARATIONS OF THE CHEMICAL OR ALLIED INDUSTRIES, N.E.S.O.I.; RESIDUAL PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES, N.E.S.O.I"
264,390130,"ETHYLENE-VINYL ACETATE COPOLYMERS, IN PRIMARY FORMS"
265,401212,"RETREADED TIRES OF RUBBER, OF A KIND USED ON BUSES OR TRUCKS"
266,810430,"MAGNESIUM RASPINGS, TURNINGS AND GRANULES, GRADED ACCORDING TO SIZE; MAGNESIUM POWDERS"
267,600110,"LONG PILE FABRICS, KNITTED OR CROCHETED"
268,741991,"ARTICLES OF COPPER, NESOI, CAST, MOLDED, STAMPED OR FORGED, BUT NOT FURTHER WORKED"
269,750712,"NICKLE TUBES AND PIPES, OF NICKLE ALLOYS"
270,530310,"JUTE AND OTHER TEXTILE BAST FIBERS (EXCLUDING FLAX, TRUE HEMP AND RAMIE), RAW OR RETTED"
271,490900,"PRINTED OR ILLUSTRATED POST CARDS, GREETING CARDS, MESSAGES OR ANNOUNCEMENTS, WITH OR WITHOUT ENVELOPES OR TRIMMINGS"
272,521143,"WOVEN FABRICS OF COTTON, UNDER 85% COTTON (WT.) MIXED MAINLY WITH MANMADE FIBERS, DIFFERENT COLORED YARNS, 3-, 4-THREAD OR CROSS TWILL, OVER 200 G/M2"
273,911110,WATCH CASES OF PRECIOUS METAL OR OF METAL CLAD WITH PRECIOUS METAL
274,854470,"INSULATED OPTICAL FIBER CABLES, MADE UP OF INDIVIDUALLY SHEATHED FIBERS"
275,870410,DUMPERS (DUMP TRUCKS) DESIGNED FOR OFF-HIGHWAY USE
276,841911,INSTANTANEOUS GAS WATER HEATERS
277,810930,ZIRCONIUM WASTE AND SCRAP
278,846320,THREAD ROLLING MACHINES FOR WORKING METAL WITHOUT REMOVING MATERIAL
279,843241,MANURE SPREADERS
280,020622,"LIVERS OF BOVINE ANIMALS, EDIBLE, FROZEN"
281,030483,"FLAT FISH (PLEURONECTIDAE, BOTHIDAE, CYNOGLOSSIDAE, SOLEIDAE, SCOPHTHALMIDAE AND CITHARIDAE) FILLETS, FROZEN"
282,030487,"SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS) FILLETS AND OTHER FISH MEAT WHETHER OR NOT MINCED, FRESH, CHILLED OR FROZEN"
283,070410,"CAULIFLOWERS AND BROCCOLI (BRASSICA OLERACEA VAR BOTRYTIS), FRESH OR CHILLED"
284,281700,ZINC OXIDE AND ZINC PEROXIDE
285,281810,"ARTIFICIAL CORUNDUM, WHETHER OR NOT CHEMICALLY DEFINED"
286,290122,PROPENE (PROPYLENE)
287,292211,MONOETHANOLAMINE AND ITS SALTS
288,300360,MEDICAMENTS CONTAINING ANTIMALARIAL ACTIVE PRINCIPLES DESCRIBED IN SUBHEADING NOT 2 TO THIS CH 30
289,370390,"PHOTOGRAPHIC PAPER, PAPERBOARD AND TEXTILES, NESOI, OTHER THAN FOR COLOR PHOTOGRAPHY (NOT IN ROLLS OVER 610 MM (24 IN.) WIDE), SENSITIZED, UNEXPOSED"
290,681591,"ARTICLES OF STONE/OTH MINERAL SUBSTANCES, CONTAIN MAGNESITE, MAGNESIA IN THE FORM OF PERICLASE, DOLOMITE INCL IN THE FORM OF DOLIME, OR CHROMITE, NES"
291,690220,"REFRACTORY BRICKS, BLOCKS, TILES AND SIMILAR GOODS NESOI, CONTAINING OVER 50% (WT.) SINGLY OR COMBINED, OF ALUMINA OR SILICA"
292,780419,"LEAD PLATES, SHEETS, STRIP AND FOIL OVER 0.2 MM THICK"
293,731600,"ANCHORS, GRAPNELS AND PARTS THEREOF, OF IRON OR STEEL"
294,670290,"ARTIFICIAL FLOWERS, FOLIAGE, FRUIT AND PARTS THEREOF, AND ARTICLES MADE OF ARTIFICIAL FLOWERS, FOLIAGE AND FRUIT, OF MATERIALS OTHER THAN PLASTICS"
295,760421,ALUMINUM ALLOY HOLLOW PROFILES
296,410390,"RAW HIDES AND SKINS, NESOI, FRESH, OR SALTED, DRIED, LIMED, PICKLED OR OTHERWISE PRESERVED, BUT NOT TANNED, PARCHMENT-DRESSED OR FURTHER PREPARED"
297,500200,RAW SILK (NOT THROWN)
298,540744,"WOVEN FABRICS OF SYNTHETIC FILAMENTS NESOI, 85% OR MORE BY WEIGHT OF FILAMENTS OF NYLON OR OTHER POLYAMIDES, PRINTED"
299,441520,"PALLETS, BOX PALLETS AND OTHER LOAD BOARDS OF WOOD; PALLET COLLARS OF WOOD"
300,520514,"COTTON YARN NESOI, 85% OR MORE BY WEIGHT OF COTTON, NOT PUT UP FOR RETAIL SALE, SINGLE UNCOMBED YARN, OVER 52 NM BUT NOT OVER 80 NM"
301,551612,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS, CONTAINING 85% OR MORE BY WEIGHT OF SUCH FIBERS, DYED"
302,570220,"FLOOR COVERINGS OF COCONUT FIBERS (COIR), WOVEN, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE-UP"
303,580126,"WOVEN CHENILLE FABRICS NESOI, OF COTTON"
304,960630,BUTTONS MOLDS AND OTHER PARTS OF BUTTONS; BUTTON BLANKS
305,843780,"MACHINERY USED IN THE MILLING INDUSTRY OR FOR THE WORKING OF CEREALS OR DRIED LEGUMINOUS VEGETABLES, OTHER THAN FARM TYPE MACHINERY"
306,841191,PARTS OF TURBOJETS OR TURBOPROPELLERS
307,848010,MOLDING BOXES FOR METAL FOUNDRY
308,020321,"CARCASSES AND HALF-CARCASSES OF SWINE, FROZEN"
309,030448,"RAYS AND SKATES (RAJIDAE) FILLETS, FRESH OR CHILLED"
310,030485,"TOOTHFISH (DISSOSTICHUS SPP.) FILLETS, FROZEN"
311,030496,"DOGFISH AND OTHER SHARKS, NEOIS, FROZEN"
312,070970,"SPINACH, NEW ZEALAND SPINACH AND ORACHE SPINACH (GARDEN SPINACH), FRESH OR CHILLED"
313,080430,"PINEAPPLES, FRESH OR DRIED"
314,081210,"CHERRIES, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION"
315,200710,"HOMOGENIZED PREPARATIONS OF FRUIT PUT UP FOR RETAIL SALE AS INFANT (OR DIETETIC) FOOD, IN CONTAINERS OF A NET WEIGHT NOT EXCEEDING 250 G (8.83 OZ.)"
316,252921,"FLUORSPAR, CONTAINING BY WEIGHT 97% OR LESS OF CALCIUM FLUORIDE"
317,283620,DISODIUM CARBONATE
318,281640,"OXIDES, HYDROXIDES, AND PEROXIDES OF STRONTIUM OR BARIUM"
319,290729,"POLYPHENOLS, NESOI"
320,330300,PERFUMES AND TOILET WATERS
321,321590,"INKS, OTHER THAN PRINTING INK"
322,382530,CLINICAL WASTE
323,390931,"POLY(METHYLENE PHENYL ISOCYANATE) (CRUDE MDI, POLYMERIC MDI)"
324,711011,"PLATINUM, UNWROUGHT OR IN POWDER FORM"
325,680299,"WORKED MONUMENTAL OR BUILDING STONE NESOI, OF STONE NESOI"
326,411420,PATENT LEATHER AND PATENT LAMINATED LEATHER; METALLIZED LEATHER
327,470321,"CHEMICAL WOODPULP, SODA OR SULFATE, OTHER THAN DISSOLVING GRADES, SEMIBLEACHED OR BLEACHED, CONIFEROUS"
328,551299,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBERS NESOI, PRINTED, DYED OR COLORED"
329,010690,"ANIMALS, LIVE, NESOI"
330,030692,"LOBSTERS, OTHER, DRIED, SALTED OR IN BRINE, SMOKED"
331,091012,"GINGER, CRUSHED OR GROUND"
332,071410,"CASSAVA (MANIOC) FRESH OR DRIED, WHETHER OR NOT SLICED OR IN THE FORM OF PELLETS"
333,080231,"WALNUTS, FRESH OR DRIED, IN SHELL"
334,080620,"GRAPES, DRIED (INCLUDING RAISINS)"
335,100850,QUINOA (CHENOPODIUM QUINOA)
336,151790,EDIBLE MIXTURES OR PREPARATIONS OF ANIMAL OR VEGETABLE FATS OR OILS OR OF FRACTIONS OF DIFFERENT FATS AND OILS COVERED BY HEADINGS 1501 THROUGH 1515
337,160419,"FISH, NESOI, PREPARED OR PRESERVED, WHOLE OR IN PIECES, BUT NOT MINCED"
338,160420,"FISH, PREPARED OR PRESERVED, NESOI, INCLUDING PRODUCTS CONTAINING MEAT OF CRUSTACEANS, MOLLUSCS, ETC., AND FISH BALLS, CAKES AND PUDDINGS"
339,170112,"BEET SUGAR, RAW, IN SOLID FORM, NOT CONTAINING ADDED FLAVORING OR COLORING MATTER"
340,283330,ALUMS
341,360610,"LIQUID OR LIQUEFIED-GAS FUELS IN CONTAINERS OF A KIND USED FOR FILLING OR REFILLING CIGARETTE OR SIMILAR LIGHTERS, OF A CAPACITY NOT EXCEEDING 300 CM3"
342,391723,"TUBES, PIPES AND HOSES, RIGID, OF POLYMERS OF VINYL CHLORIDE"
343,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS"
344,390311,"POLYSTYRENE, EXPANDABLE, IN PRIMARY FORMS"
345,392220,"LAVATORY SEATS AND COVERS, OF PLASTICS"
346,400219,"STYRENE-BUTADIENE RUBBER (SBR) OR CARBOXYLATED STYRENE-BUTADIENE RUBBER (XSBR) IN PRIMARY FORMS (EXCEPT LATEX) OR IN PLATES, SHEETS OR STRIP"
347,400921,"TUBES, PIPES AND HOSES, OF VULCANIZED RUBBER, EXCEPT HARD RUBBER, REINFORCED OR OTHERWISE COMBINED ONLY WITH METAL, WITHOUT FITTINGS"
348,401694,"BOAT OR DOCK FENDERS, WHETHER OR NOT INFLATABLE, OF VULCANIZED RUBBER OTHER THAN HARD RUBBER"
349,610210,"WOMEN'S OR GIRLS' OVERCOATS, CARCOATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WINDBREAKERS AND SIMILAR ARTICLES OF WOOL, KNITTED OR CROCHETED"
350,610431,"WOMEN'S OR GIRLS' SUIT-TYPE JACKETS AND BLAZERS OF WOOL OR FINE ANIMAL HAIR, KNITTED OR CROCHETED"
351,630493,"FURNISHING ARTICLES NESOI, OF SYNTHETIC FIBERS, NOT KNITTED OR CROCHETED"
352,630590,"SACKS AND BAGS, USED FOR PACKING GOODS, OF TEXTILE MATERIALS NESOI"
353,721320,"BARS AND RODS OF FREE-CUTTING NONALLOY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS"
354,510521,"WOOL, COMBED, IN FRAGMENTS"
355,550953,"SYNTHETIC STAPLE FIBER YARN (EXCEPT SEWING THREAD), NOT FOR RETAIL SALE, UNDER 85% (WT.) OF POLYESTER MIXED MAINLY WITH COTTON"
356,480255,"PAPER AND PAPERBOARD, NESOI, NOT OVER 10% (WT.) OF FIBERS BY MECHANICAL PROCESS, WEIGHING 40 G/M2 BUT NOT OVER 150 G/M2, UNCOATED, ROLLS OR SHEETS"
357,520919,"WOVEN FABRICS OF COTTON, 85% OR MORE COTTON BY WEIGHT, UNBLEACHED, OTHER THAN PLAIN WEAVE, NESOI, WEIGHING OVER 200 G/M2"
358,960610,"PRESS-FASTENERS, SNAP-FASTENERS AND PRESS-STUDS AND PARTS THEREFOR"
359,870880,SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES
360,850131,DC MOTORS NESOI AND GENERATORS OF AN OUTPUT NOT EXCEEDING 750 W
361,820291,"STRAIGHT SAW BLADES FOR WORKING METAL, OF BASE METAL"
362,851580,"ELECTRIC, LASER, ULTRASONIC ETC. BRAZING OR WELDING MACHINES NESOI; ELECTRIC MACHINES FOR HOT SPRAYING OF METALS OR SINTERED METAL CARBIDES, NESOI"
363,843930,MACHINERY FOR FINISHING PAPER OR PAPERBOARD
364,844820,"PARTS AND ACCESSORIES FOR MACHINES FOR EXTRUDING, DRAWING, TEXTURING OR CUTTING MANMADE TEXTILE MATERIALS, OR OF THEIR AUXILIARY MACHINERY"
365,060210,"LIVE PLANT CUTTINGS AND SLIPS, UNROOTED"
366,071333,"KIDNEY BEANS, INCLUDING WHITE PEA BEANS (PHASEOLUS VULGARIS), DRIED SHELLED, INCLUDING SEED"
367,081350,"MIXTURES OF NUTS OR DRIED FRUITS OF CHAPTER 8, INCLUDING MIXTURES OF DRIED FRUITS AND NUTS"
368,160250,"MEAT OR MEAT OFFAL OF BOVINE ANIMALS, PREPARED OR PRESERVED, NESOI"
369,230310,"RESIDUES OF STARCH MANUFACTURE AND SIMILAR RESIDUES, WHETHER OR NOT IN THE FORM OF PELLETS"
370,200570,"OLIVES, PREPARED OR PRESERVED OTHERWISE THAN BY VINEGAR OR ACETIC ACID, NOT FROZEN"
371,252010,GYPSUM; ANHYDRITE
372,271490,"BITUMEN AND ASPHALT, NATURAL; ASPHALTITES AND ASPHALTIC ROCKS"
373,294110,PENCILLINS AND DERIVATIVES WITH A PENICILLANIC ACID STRUCTURE; SALTS THEREOF
374,360500,"MATCHES, OTHER THAN PYROTECHNIC ARTICLES"
375,392061,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS, NOT SELF-ADHESIVE, NON-CELLULAR, NOT REINFORCED ETC., OF POLYCARBONATES"
376,722990,WIRE OF ALLOY STEEL NESOI
377,720410,CAST IRON WASTE AND SCRAP
378,741122,TUBES AND PIPES OF COPPER-NICKEL BASE ALLOYS (CUPRO-NICKEL) OR COPPER-NICKEL-ZINC BASE ALLOYS (NICKEL-SILVER)
379,611693,"GLOVES NESOI, MITTENS AND MITTS, OF SYNTHETIC FIBERS, KNITTED OR CROCHETED"
380,540110,"SEWING THREAD OF MANMADE FILAMENTS, WHETHER OR NOT PUT UP FOR RETAIL SALE, OF SYNTHETIC FILAMENTS"
381,411390,"LEATHER OF ANIMALS, NESOI, FURTHER PREPARED AFTER TANNING OR CRUSTING, INCLUDING PARCHMENT-DRESSED, WITHOUT WOOL OR HAIR ON, WHETHER OR NOT SPLIT"
382,550140,"SYNTHETIC FILAMENT TOW, OF POLYPROPYLENE"
383,520813,"WOVEN FABRICS OF COTTON, 85% OR MORE COTTON BY WEIGHT, UNBLEACHED, 3-THREAD OR 4-THREAD TWILL, INCLUDING CROSS TWILL, WEIGHING NOT OVER 200 G/M2"
384,480524,"TESTLINER (RECUCLED LINER BOARD),UNCOATED, IN ROLLS/SHEETS, NOT FURTHER WORKED THAN AS SPECIFIED IN NOTE 3 TO CHAPTER 48, WEIGHTING 150 G/M2 OR LESS"
385,551511,"WOVEN FABRICS OF POLYESTER STAPLE FIBERS NESOI, CONTAINING UNDER 85% (WT.) OF SUCH FIBERS, MIXED WITH VISCOSE RAYON STAPLE FIBERS"
386,940320,"METAL FURNITURE, NESOI"
387,940540,"ELECTRIC LAMPS AND LIGHTING FITTINGS, NESOI"
388,960321,"TOOTH BRUSHES, INCLUDING DENTAL-PLATE BRUSHES"
389,854330,"ELECTRICAL MACHINES AND APPARATUS FOR ELECTROPLATING, ELECTROLYSIS OR ELECTROPHORESIS"
390,846591,"SAWING MACHINES FOR WORKING WOOD, CORK, BONE, HARD RUBBER, HARD PLASTICS OR SIMILAR HARD MATERIALS"
391,040490,"PRODUCTS CONSISTING OF NATURAL MILK CONSTITUENTS, WHETHER OR NOT SWEETENED, NESOI"
392,150990,"OLIVE OIL AND ITS FRACTIONS, REFINED BUT NOT CHEMICALLY MODIFIED"
393,190220,"PASTA, STUFFED (INCLUDING RAVIOLI, CANNELLONI AND LASAGNA), WHETHER OR NOT COOKED OR OTHERWISE PREPARED"
394,251511,"MARBLE AND TRAVERTINE, CRUDE OR ROUGHLY TRIMMED"
395,271311,"PETROLEUM COKE, NOT CALCINED"
396,291529,"SALTS OF ACETIC ACID, NESOI"
397,291614,ESTERS OF METHACRYLIC ACID
398,300212,ANTISERA AND OTHER BLOOD FRACTIONS
399,340311,"LUBRICATING PREPARATIONS FOR THE TREATMENT OF TEXTILE MATERIALS, LEATHER, FURSKINS OR OTHER MATERIALS, CONTAINING PETROLEUM OR BITUMINOUS MINERAL OILS"
400,370255,"PHOTOGRAPHIC FILM ROLLS, NESOI, FILM NESOI, FOR COLOR PHOTOGRAPHY, OVER 16 MM, BUT NOT OVER 35 MM WIDE AND OVER 30 M LONG, SENSITIZED, UNEXPOSED"
401,382550,"WASTE OF METAL-PICKLING LIQUORS, HYDRAULIC FLUIDS, BRAKE FLUIDS, AND ANTI-FREEZE FLUIDS"
402,810196,TUNGSTEN WIRE
403,620711,"MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, NOT KNITTED OR CROCHETED"
404,731519,PARTS OF ARTICULATED LINK CHAIN OF IRON OR STEEL
405,540249,"SYNTHETIC FILAMENT YARN EXCEPT SEWING THREAD, NOT FOR RETAIL SALE, SINGLE YARN NESOI, NOT OVER 50 TURNS PER METER IF TWISTED, OF YARNS NESOI"
406,540794,"WOVEN FABRICS OF SYNTHETIC FILAMENT YARNS NESOI, INCLUDING MIXED FABRICS NESOI, PRINTED"
407,911410,"CLOCK OR WATCH SPRINGS, INCLUDING HAIR SPRINGS"
408,902140,HEARING AIDS
409,903141,"OPTICAL INSTRUMENTS AND APPLIANCES FOR INSPECTING SEMICONDUCTOR WAFERS, DEVICES, PHOTOMASKS OR RETICLES USED IN MANUFACTURING SEMICONDUCTOR DEVICES"
410,842860,"TELEFERICS, CHAIR LIFTS, SKI DRAGLINES; TRACTION MECHANISMS FOR FUNICULARS"
411,851030,"HAIR-REMOVING APPLIANCES, WITH SELF-CONTAINED ELECTRIC MOTOR"
412,840682,"TURBINES, STEAM AND OTHER VAPOR TYPES, OF AN OUTPUT NOT EXCEEDING 40 MW, EXCEPT FOR MARINE PROPULSION"
413,844590,"MACHINERY FOR PRODUCING TEXTILE YARNS NESOI; MACHINES FOR PREPARING TEXTILE YARNS FOR WEAVING MACHINES (LOOMS), KNITTING AND STICH-BONDING MACHINES"
414,080529,"WILKINGS AND SIMILAR CITRUS HYBRIDS, FRESH OR DRIED"
415,160220,"ANIMAL LIVERS, PREPARED OR PRESERVED, NESOI"
416,200893,"CRANBERRIES, LINGONBERRIES, OTHERWIISE PREPARED OR PRESERVED, WHETHER OR NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER OR SPIRIT, NESOI"
417,250490,"NATURAL GRAPHITE, EXCEPT POWDER OR FLAKES"
418,270810,PITCH FROM COAL AND OTHER MINERAL TARS
419,284390,"INORGANIC OR ORGANIC COMPOUNDS OF PRECIOUS METALS, WHETHER OR NOT CHEMICALLY DEFINED, NESOI; AMALGRAMS OF PRECIOUS METALS"
420,291439,"AROMATIC KETONES WITHOUT OTHER OXYGEN FUNCTION,   EXCEPT PHENYLACETONE (PHENYLPROPAN-2-ONE)"
421,291100,"ACETALS AND HEMIACETALS, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULFONATED, NITRATED OR NITROSATED DERIVATIVES"
422,350520,"GLUES BASED ON STARCHES, OR ON DEXTRINS OR OTHER MODIFIED STARCHES"
423,381231,"MIXTURES OF OLIGOMERS OF 2,2,4-TRIMETHYL-1,2-DIHYDRO-QUINOLINE (TMQ)"
424,681599,"ARTICLES OF STONE OR OTHER MINERAL SUBSTANCES, NESOI"
425,722591,"FLAT-ROLLED ALLOY STEEL NESOI, 600 MM OR MORE WIDE, ELECTROLYTICALLY PLATED OR COATED WITH ZINC"
426,730230,"RAILWAY OR TRAMWAY TRACK SWITCH BLADES, CROSSING FROGS, POINT RODS AND OTHER CROSSING PIECES OF IRON OR STEEL"
427,730512,"LINE PIPE FOR OIL OR GAS PIPELINES, EXTERNAL DIAMETER OVER 406.4 MM (16 IN.), OF IRON OR STEEL, LONGITUDINALLY WELDED NESOI"
428,600240,"KNITTED/CROCHETED FABRICS OF A WD < 30 CM, CONTAIN. BY WT 5% OR MORE OF ELASTOMERIC YARN BUT NOT CONTAINING RUBBER THREAD, OTHR THAN HEAD 6001"
429,600330,"KNIT OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30CM, OF SYNTHETIC FIBERS, OTHER THAN THOSE OF HEADING 6001 OR 6002"
430,621440,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE OF ARTIFICIAL FIBERS, NOT KNITTED OR CROCHETED"
431,701890,"GLASS EYES, EXCEPT PROSTHETIC; ORNAMENTS OF LAMP-WORKED GLASS AND ARTICLES OF GLASS BEADS AND SIMILAR GLASS SMALLWARES, OTHER THAN IMITATION JEWELRY"
432,710391,"RUBIES, SAPPHIRES AND EMERALDS, OTHERWISE WORKED"
433,710610,SILVER POWDER
434,611490,"GARMENTS NESOI, OF TEXTILE MATERIALS NESOI, KNITTED OR CROCHETED"
435,530500,"COCONUT, ABACA, RAMIE AND OTHER VEGETABLE TEXTILE FIBERS, NESOI, RAW OR PROCESSED NOT SPUN; TOW NOILS AND WASTE OF THESE FIBERS"
436,490890,"TRANSFERS (DECALOMANIAS), NESOI"
437,441911,"BREAD BOARDS, CHOPPING BOARDS AND SIMILAR BOARDS OF BAMBOO"
438,481019,"PAPER & PAPERBOARD, FOR WRITING/PRINTING/GRAPHIC PURPOSE, CLAY COATED, NOT OVER 10% MECH FIBERS, NESOI"
439,580137,WARP PILE FABRICS OF MAN-MADE FIBERS
440,890510,DREDGERS (VESSELS)
441,870310,PASSENGER MOTOR VEHICLES SPECIALLY DESIGNEED FOR TRAVELING ON SNOW; GOLF CARTS AND SIMILAR VEHICLES
442,820231,"CIRCULAR SAW BLADES OF BASE METAL, WITH WORKING PART OF STEEL, AND PARTS THEREOF"
443,842482,"MECHANICAL APPLINACES FOR AGRICULTURAL OR HORTICULTURAL USE FOR PROJECTING, DISPERSING OR SPRAYING LIQUIDS OR POWEDERS, NESOI"
444,821410,"PAPER KNIVES, LETTER OPENERS, ERASING KNIVES, PENCIL SHARPENERS (NONMECHANICAL), BLADES, AND PARTS THEREOF, OF BASE METAL"
445,843390,"PARTS FOR HARVESTING OR THRESHING MACHINERY, MOWERS, BALERS AND MACHINES FOR CLEANING, SORTING OR GRADING EGGS, FRUIT OR OTHER AGRICULTURAL PRODUCE"
446,844519,"MACHINES FOR PREPARING TEXTILE FIBERS, NESOI"
447,847730,BLOW-MOLDING MACHINES FOR WORKING RUBBER OR PLASTIC
448,848299,"PARTS OF BALL OR ROLLER BEARINGS, NESOI"
449,010190,"MULES AND HINNIES, LIVE"
450,010620,LIVE REPTILES (INCLUDING SNAKES AND TURTLES)
451,030615,"NORWAY LOBSTERS (NEPHROPS NORVEGICUS), FROZEN"
452,253090,"MINERAL SUBSTANCES, NESOI"
453,291823,"ESTERS OF SALICYLIC ACID AND ITS SALTS, NESOI"
454,300460,"MEDICAMENTS CONTAINING ANTIMALARIAL ACTIVE PRINCIPLES DESCRIBED IN SUBHEADING NOT 2 CH 30, IN MEASURED DOSES, FOR RETAIL SALTE"
455,381600,"REFRACTORY CEMENTS, MORTARTS, CONCRETES AND SIMILAR COMPOSITIONS, OTHER THAN PRODUCTS OF HEADING 3801"
456,410190,"RAW HIDES,NESOI INCLUDING BUTTS, BENDS & BELLIES OF BOVINE/EQUINE ANIMALS"
457,810297,MOLYBDENUM WASTE AND SCRAP
458,730640,"PIPES, TUBES AND HOLLOW PROFILES NESOI, WELDED, OF CIRCULAR CROSS SECTION, OF STAINLESS STEEL"
459,500300,"SILK WASTE (INCLUDING COCOONS UNSUITABLE FOR REELING, YARN WASTE AND GARNETTED STOCK)"
460,480439,"KRAFT PAPER AND PAPERBOARD, NESOI, WEIGHING NOT OVER 150 G/M2, UNCOATED, BLEACHED, IN ROLLS OR SHEETS"
461,480700,"COMPOSITE PAPER & PAPERBOARD (MADE BY STICKING FLAT LAYERS OF PAPER/PBRD TOGETHER W/ AN ADHESIVE), NOT SURFACE-COATED OR IMPREGNATED, IN ROLLS/ SHEETS"
462,911290,PARTS FOR CLOCK CASES AND CASES OF A SIMILAR TYPE FOR OTHER TIMING DEVICES
463,950670,"ICE SKATES AND ROLLER SKATES, INCLUDING SKATING BOOTS WITH SKATES ATTACHED, PARTS AND ACCESSORIES THEREOF"
464,870331,"PASSENGER MOTOR VEHICLES WITH COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL), CYLINDER CAPACITY NOT OVER 1,500 CC"
465,901540,PHOTOGRAMMETRICAL SURVEYING INSTRUMENTS AND APPLIANCES
466,870423,"MOTOR VEHICLES FOR GOODS TRANSPORT NESOI, WITH COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL), GVW OVER 20 METRIC TONS"
467,830590,"LETTER CLIPS, LETTER CORNERS, PAPER CLIPS, INDEXING TAGS AND SIMILAR OFFICE ARTICLES, AND PARTS THEREOF, OF BASE METAL"
468,831000,"SIGN PLATES, NAME PLATES, ADDRESS PLATES AND SIMILAR PLATES, NUMBERS, LETTERS AND OTHER SYMBOLS (NOT ILLUMINATED), AND PARTS THEREOF, OF BASE METAL"
469,844130,"MACHINES FOR MAKING PAPER CARTONS, BOXES, CASES, DRUMS AND SIMILAR CONTAINERS, OTHER THAN BY MOLDING"
470,847629,AUTOMATIC BEVERAGE VENDING MACHINES NOT INCORPORATING HEATING OR REFRIGERATING DEVICES
